ADR_USD,hotel_id,city_id,star_rating,accommadation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,Between_Booking_Checkin,Stay_Duration,Booking_Date,Duration_Group
14.28,2386814,9395,2.0,Hostel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
151.1,510678,9395,5.0,Hotel,1,2016-12-15,2016-12-26,2016-12-28,11,2,Thursday,1
365.9,2313076,9395,5.0,Hotel,0,2016-12-15,2016-12-31,2017-01-03,16,3,Thursday,1
44.0,475894,9395,3.0,Serviced Apartment,1,2016-12-15,2016-12-16,2016-12-19,1,3,Thursday,1
173.82,475584,9395,5.0,Hotel,0,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
118.02,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-23,2016-12-24,8,1,Thursday,1
253.98,461164,9395,4.0,Hotel,0,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
49.56,152820,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
57.54,1815100,9395,2.0,Hostel,1,2016-12-15,2016-12-21,2016-12-22,6,1,Thursday,1
164.0,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-18,0,3,Thursday,1
35.96,1864146,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
19.18,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-28,2016-12-30,13,2,Thursday,1
116.33,298322,9395,3.0,Hotel,1,2016-12-15,2016-12-15,2016-12-17,0,2,Thursday,1
95.54,577502,9395,3.5,Hotel,1,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
71.4,461084,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
108.8,824942,9395,3.5,Serviced Apartment,1,2016-12-15,2016-12-18,2016-12-19,3,1,Thursday,1
36.22,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
91.12,1246920,9395,4.0,Hotel,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
51.16,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-18,2016-12-19,3,1,Thursday,1
167.6,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-18,2016-12-19,3,1,Thursday,1
199.6,598518,9395,4.0,Resort,1,2016-12-15,2016-12-30,2016-12-31,15,1,Thursday,1
75.87,782884,9395,3.0,Hotel,0,2016-12-15,2016-12-20,2016-12-23,5,3,Thursday,1
178.66,197980,9395,5.0,Hotel,0,2016-12-15,2016-12-20,2016-12-22,5,2,Thursday,1
94.0,577502,9395,3.5,Hotel,1,2016-12-15,2016-12-31,2017-01-01,16,1,Thursday,1
35.6,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-23,2016-12-24,8,1,Thursday,1
139.64,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-30,2017-01-02,15,3,Thursday,1
132.12,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
56.35,475438,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
97.1,21308,9395,4.0,Hotel,1,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
58.0,373588,9395,3.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
106.04,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-15,2016-12-18,0,3,Thursday,1
142.86,461164,9395,4.0,Hotel,0,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
117.96,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
374.0,96982,9395,4.0,Hotel,0,2016-12-15,2016-12-24,2016-12-27,9,3,Thursday,1
112.06,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
258.94,2313076,9395,5.0,Hotel,0,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
85.03,782884,9395,3.0,Hotel,0,2016-12-15,2016-12-17,2016-12-20,2,3,Thursday,1
33.72,2154138,9395,2.5,Hostel,1,2016-12-15,2016-12-16,2016-12-19,1,3,Thursday,1
32.62,104332,9395,2.0,Hotel,0,2016-12-15,2016-12-29,2016-12-31,14,2,Thursday,1
96.98,331350,9395,3.0,Hotel,1,2016-12-15,2016-12-29,2016-12-30,14,1,Thursday,1
67.44,348814,9395,3.5,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
38.66,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-27,2016-12-28,12,1,Thursday,1
161.34,510678,9395,5.0,Hotel,1,2016-12-15,2016-12-24,2016-12-25,9,1,Thursday,1
46.0,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-20,2016-12-21,5,1,Thursday,1
71.08,2271172,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
134.46,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
103.7,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-20,2016-12-21,5,1,Thursday,1
288.72,525626,9395,5.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
88.8,216386,9395,3.0,Hotel,0,2016-12-15,2016-12-30,2017-01-01,15,2,Thursday,1
53.08,152820,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
84.0,216914,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
315.58,525626,9395,5.0,Hotel,0,2016-12-15,2016-12-21,2016-12-23,6,2,Thursday,1
173.08,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-17,0,2,Thursday,1
129.26,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-31,2017-01-02,16,2,Thursday,1
152.06,510678,9395,5.0,Hotel,1,2016-12-15,2016-12-21,2016-12-22,6,1,Thursday,1
88.0,297388,9395,2.5,Hotel,1,2016-12-15,2016-12-24,2016-12-25,9,1,Thursday,1
51.28,819180,9395,2.5,Hotel,0,2016-12-15,2016-12-21,2016-12-24,6,3,Thursday,1
129.94,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
38.14,2591588,9395,2.0,Guest House / Bed & Breakfast,1,2016-12-15,2016-12-25,2016-12-26,10,1,Thursday,1
101.15,348814,9395,3.5,Hotel,1,2016-12-15,2016-12-17,2016-12-20,2,3,Thursday,1
150.6,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
61.0,572404,9395,3.0,Hotel,1,2016-12-15,2016-12-17,2016-12-19,2,2,Thursday,1
50.79,782894,9395,2.0,Hotel,1,2016-12-15,2016-12-24,2016-12-26,9,2,Thursday,1
75.86,21378,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
91.98,782884,9395,3.0,Hotel,0,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
64.56,475894,9395,3.0,Serviced Apartment,1,2016-12-15,2016-12-16,2016-12-19,1,3,Thursday,1
91.78,782884,9395,3.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
21.92,196050,9395,3.0,Hostel,0,2016-12-15,2016-12-27,2016-12-28,12,1,Thursday,1
108.22,179404,9395,3.5,Hotel,0,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
167.22,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-31,2017-01-01,16,1,Thursday,1
404.8,2313076,9395,5.0,Hotel,0,2016-12-15,2016-12-31,2017-01-01,16,1,Thursday,1
43.64,475894,9395,3.0,Serviced Apartment,1,2016-12-15,2016-12-15,2016-12-17,0,2,Thursday,1
44.68,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-31,2017-01-01,16,1,Thursday,1
141.86,510678,9395,5.0,Hotel,1,2016-12-15,2016-12-26,2016-12-27,11,1,Thursday,1
257.94,597472,9395,3.0,Guest House / Bed & Breakfast,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
115.26,98008,9395,4.0,Serviced Apartment,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
50.02,1639314,9395,2.0,Serviced Apartment,1,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
85.98,216386,9395,3.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
47.2,1930960,9395,3.0,Hotel,1,2016-12-15,2016-12-26,2016-12-27,11,1,Thursday,1
54.88,152820,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
17.16,2356648,9395,3.0,Hostel,1,2016-12-15,2016-12-17,2016-12-19,2,2,Thursday,1
141.06,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-15,2016-12-17,0,2,Thursday,1
122.78,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-21,2016-12-23,6,2,Thursday,1
180.7,601910,9395,3.5,Hotel,1,2016-12-15,2016-12-18,2016-12-19,3,1,Thursday,1
115.16,866630,9395,3.5,Serviced Apartment,1,2016-12-15,2016-12-23,2016-12-24,8,1,Thursday,1
179.9,141282,9395,5.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
219.24,597472,9395,3.0,Guest House / Bed & Breakfast,1,2016-12-15,2016-12-21,2016-12-22,6,1,Thursday,1
66.0,461084,9395,3.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
19.08,2288310,9395,1.5,Hostel,1,2016-12-15,2016-12-17,2016-12-19,2,2,Thursday,1
139.12,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-17,2016-12-19,2,2,Thursday,1
5.0,582528,9395,2.0,Hotel,1,2016-12-15,2016-12-15,2016-12-17,0,2,Thursday,1
183.42,475584,9395,5.0,Hotel,0,2016-12-15,2016-12-17,2016-12-19,2,2,Thursday,1
39.22,1137582,9395,2.0,Hostel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
129.26,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
88.5,587866,9395,4.0,Serviced Apartment,1,2016-12-15,2016-12-18,2016-12-21,3,3,Thursday,1
195.98,217846,9395,4.5,Serviced Apartment,1,2016-12-15,2016-12-19,2016-12-21,4,2,Thursday,1
54.88,152820,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
71.34,128330,9395,3.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
400.83,2313076,9395,5.0,Hotel,0,2016-12-15,2016-12-30,2017-01-02,15,3,Thursday,1
32.0,481226,9395,3.0,Serviced Apartment,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
276.67,475584,9395,5.0,Hotel,0,2016-12-15,2016-12-21,2016-12-24,6,3,Thursday,1
237.82,141282,9395,5.0,Hotel,0,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
42.62,373588,9395,3.0,Hotel,1,2016-12-15,2016-12-21,2016-12-22,6,1,Thursday,1
38.36,1137582,9395,2.0,Hostel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
134.26,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-16,2016-12-18,1,2,Thursday,1
150.98,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-28,2016-12-31,13,3,Thursday,1
36.28,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
106.22,298446,9395,4.0,Hotel,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
88.5,587866,9395,4.0,Serviced Apartment,1,2016-12-15,2016-12-19,2016-12-20,4,1,Thursday,1
110.94,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-25,2016-12-28,10,3,Thursday,1
45.86,526414,9395,2.5,Hotel,1,2016-12-15,2016-12-22,2016-12-24,7,2,Thursday,1
82.71,297388,9395,2.5,Hotel,1,2016-12-15,2016-12-23,2016-12-25,8,2,Thursday,1
121.0,587866,9395,4.0,Serviced Apartment,1,2016-12-15,2016-12-31,2017-01-02,16,2,Thursday,1
42.48,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
121.0,587866,9395,4.0,Serviced Apartment,1,2016-12-15,2016-12-31,2017-01-02,16,2,Thursday,1
76.62,1930960,9395,3.0,Hotel,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
117.96,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
160.74,257678,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
51.76,2391342,9395,2.0,Hostel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
36.88,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
392.0,217846,9395,4.5,Serviced Apartment,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
141.86,510678,9395,5.0,Hotel,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
112.94,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
30.0,1242114,9395,2.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
45.38,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-26,2016-12-27,11,1,Thursday,1
54.34,216914,9395,3.0,Hotel,1,2016-12-15,2016-12-28,2016-12-30,13,2,Thursday,1
102.68,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
303.6,525626,9395,5.0,Hotel,0,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
84.8,216386,9395,3.0,Hotel,0,2016-12-15,2016-12-27,2016-12-29,12,2,Thursday,1
120.38,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-19,2016-12-21,4,2,Thursday,1
303.6,525626,9395,5.0,Hotel,0,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
110.09,1249476,9395,3.5,Hotel,1,2016-12-15,2016-12-20,2016-12-22,5,2,Thursday,1
119.08,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
44.12,1093126,9395,2.0,Serviced Apartment,1,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
94.94,216386,9395,3.0,Hotel,0,2016-12-15,2016-12-28,2016-12-31,13,3,Thursday,1
54.0,526414,9395,2.5,Hotel,1,2016-12-15,2016-12-27,2016-12-28,12,1,Thursday,1
130.94,1861318,9395,5.0,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
93.3,2278874,9395,4.0,Hotel,0,2016-12-15,2016-12-17,2016-12-18,2,1,Thursday,1
51.54,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
194.02,1864064,9395,4.0,Hotel,1,2016-12-15,2016-12-31,2017-01-02,16,2,Thursday,1
102.3,866630,9395,3.5,Serviced Apartment,1,2016-12-15,2016-12-25,2016-12-26,10,1,Thursday,1
186.26,461164,9395,4.0,Hotel,0,2016-12-15,2016-12-15,2016-12-16,0,1,Thursday,1
163.5,577502,9395,3.5,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
117.96,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
129.26,21272,9395,4.0,Hotel,1,2016-12-15,2016-12-23,2016-12-24,8,1,Thursday,1
36.44,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-16,2016-12-17,1,1,Thursday,1
38.36,197996,9395,3.5,Hotel,1,2016-12-15,2016-12-30,2016-12-31,15,1,Thursday,1
24.0,596314,9395,1.5,Guest House / Bed & Breakfast,1,2016-12-16,2016-12-22,2016-12-23,6,1,Friday,1
203.76,1864064,9395,4.0,Hotel,1,2016-12-16,2016-12-30,2017-01-01,14,2,Friday,1
156.86,141282,9395,5.0,Hotel,0,2016-12-16,2016-12-17,2016-12-19,1,2,Friday,1
490.54,1873480,9395,3.0,Serviced Apartment,1,2016-12-16,2016-12-24,2016-12-26,8,2,Friday,1
164.46,679868,9395,4.0,Guest House / Bed & Breakfast,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
185.36,257678,9395,4.0,Hotel,1,2016-12-16,2016-12-30,2017-01-02,14,3,Friday,1
242.0,96982,9395,4.0,Hotel,0,2016-12-16,2016-12-19,2016-12-21,3,2,Friday,1
38.16,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-27,2016-12-28,11,1,Friday,1
105.02,1991354,9395,4.0,Serviced Apartment,1,2016-12-16,2016-12-20,2016-12-22,4,2,Friday,1
72.0,474060,9395,3.0,Hotel,0,2016-12-16,2016-12-27,2016-12-29,11,2,Friday,1
140.44,510678,9395,5.0,Hotel,1,2016-12-16,2016-12-28,2016-12-29,12,1,Friday,1
75.41,21378,9395,4.0,Hotel,1,2016-12-16,2016-12-24,2016-12-26,8,2,Friday,1
22.12,2128534,9395,2.0,Hostel,1,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
104.77,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-16,2016-12-18,0,2,Friday,1
82.9,600926,9395,3.0,Hotel,1,2016-12-16,2016-12-29,2016-12-30,13,1,Friday,1
67.04,21378,9395,4.0,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
243.96,141282,9395,5.0,Hotel,0,2016-12-16,2016-12-31,2017-01-01,15,1,Friday,1
179.84,21360,9395,4.5,Hotel,0,2016-12-16,2016-12-30,2017-01-02,14,3,Friday,1
50.12,1930960,9395,3.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
48.7,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-31,2017-01-01,15,1,Friday,1
83.6,21308,9395,4.0,Hotel,1,2016-12-16,2016-12-31,2017-01-02,15,2,Friday,1
38.04,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
184.66,257678,9395,4.0,Hotel,1,2016-12-16,2016-12-31,2017-01-01,15,1,Friday,1
124.95,2278874,9395,4.0,Hotel,0,2016-12-16,2016-12-17,2016-12-20,1,3,Friday,1
56.0,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
53.44,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-19,2016-12-20,3,1,Friday,1
138.24,510678,9395,5.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
88.0,21308,9395,4.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
85.0,542024,9395,4.0,Hotel,1,2016-12-16,2016-12-20,2016-12-22,4,2,Friday,1
116.0,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-27,2016-12-28,11,1,Friday,1
46.76,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-30,2016-12-31,14,1,Friday,1
248.94,525626,9395,5.0,Hotel,0,2016-12-16,2016-12-22,2016-12-24,6,2,Friday,1
111.38,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
30.22,1242114,9395,2.0,Hotel,1,2016-12-16,2016-12-16,2016-12-18,0,2,Friday,1
50.67,216914,9395,3.0,Hotel,1,2016-12-16,2016-12-22,2016-12-25,6,3,Friday,1
48.0,152820,9395,4.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
76.8,297388,9395,2.5,Hotel,1,2016-12-16,2016-12-18,2016-12-20,2,2,Friday,1
151.46,2278874,9395,4.0,Hotel,0,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
35.44,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
218.81,141282,9395,5.0,Hotel,0,2016-12-16,2016-12-30,2017-01-01,14,2,Friday,1
50.0,819180,9395,2.5,Hotel,0,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
85.16,542024,9395,4.0,Hotel,1,2016-12-16,2016-12-20,2016-12-22,4,2,Friday,1
35.3,363556,9395,3.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
46.15,782894,9395,2.0,Hotel,1,2016-12-16,2016-12-19,2016-12-22,3,3,Friday,1
35.42,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
17.4,2356648,9395,3.0,Hostel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
106.51,21360,9395,4.5,Hotel,0,2016-12-16,2016-12-16,2016-12-19,0,3,Friday,1
178.96,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-31,2017-01-03,15,3,Friday,1
434.04,217846,9395,4.5,Serviced Apartment,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
83.78,587978,9395,2.5,Hostel,1,2016-12-16,2016-12-25,2016-12-26,9,1,Friday,1
81.26,1089556,9395,2.5,Hotel,1,2016-12-16,2016-12-21,2016-12-22,5,1,Friday,1
101.91,180166,9395,4.0,Hotel,0,2016-12-16,2016-12-17,2016-12-19,1,2,Friday,1
108.02,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-20,2016-12-23,4,3,Friday,1
130.54,257678,9395,4.0,Hotel,1,2016-12-16,2016-12-18,2016-12-20,2,2,Friday,1
159.79,1861318,9395,5.0,Hotel,1,2016-12-16,2016-12-22,2016-12-24,6,2,Friday,1
167.78,1861318,9395,5.0,Hotel,1,2016-12-16,2016-12-24,2016-12-25,8,1,Friday,1
60.94,924698,9395,3.0,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
156.2,461164,9395,4.0,Hotel,0,2016-12-16,2016-12-22,2016-12-23,6,1,Friday,1
76.92,216386,9395,3.0,Hotel,0,2016-12-16,2016-12-19,2016-12-20,3,1,Friday,1
124.26,21418,9395,4.0,Hotel,0,2016-12-16,2016-12-19,2016-12-21,3,2,Friday,1
38.0,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-30,2016-12-31,14,1,Friday,1
129.68,257678,9395,4.0,Hotel,1,2016-12-16,2016-12-19,2016-12-21,3,2,Friday,1
49.26,152820,9395,4.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
160.94,141282,9395,5.0,Hotel,0,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
239.14,525626,9395,5.0,Hotel,0,2016-12-16,2016-12-19,2016-12-20,3,1,Friday,1
122.62,525010,9395,3.0,Hotel,1,2016-12-16,2016-12-28,2016-12-30,12,2,Friday,1
156.36,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-24,2016-12-25,8,1,Friday,1
50.72,216914,9395,3.0,Hotel,1,2016-12-16,2016-12-16,2016-12-18,0,2,Friday,1
111.38,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
238.8,217846,9395,4.5,Serviced Apartment,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
130.44,601670,9395,3.0,Serviced Apartment,1,2016-12-16,2016-12-17,2016-12-20,1,3,Friday,1
116.0,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-18,2016-12-20,2,2,Friday,1
138.24,510678,9395,5.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
95.41,216386,9395,3.0,Hotel,0,2016-12-16,2016-12-29,2016-12-31,13,2,Friday,1
133.74,21418,9395,4.0,Hotel,0,2016-12-16,2016-12-27,2016-12-28,11,1,Friday,1
163.36,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-26,2016-12-28,10,2,Friday,1
60.1,475438,9395,3.0,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
104.76,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
51.72,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
89.8,782884,9395,3.0,Hotel,0,2016-12-16,2016-12-28,2016-12-29,12,1,Friday,1
145.52,1861318,9395,5.0,Hotel,1,2016-12-16,2016-12-16,2016-12-18,0,2,Friday,1
75.4,782884,9395,3.0,Hotel,0,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
157.8,180880,9395,4.0,Hotel,1,2016-12-16,2016-12-19,2016-12-22,3,3,Friday,1
84.6,2278874,9395,4.0,Hotel,0,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
50.12,1930960,9395,3.0,Hotel,1,2016-12-16,2016-12-25,2016-12-26,9,1,Friday,1
198.34,475584,9395,5.0,Hotel,0,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
69.82,581660,9395,3.0,Hotel,1,2016-12-16,2016-12-30,2017-01-01,14,2,Friday,1
63.68,198004,9395,3.0,Hotel,1,2016-12-16,2016-12-19,2016-12-20,3,1,Friday,1
265.64,179404,9395,3.5,Hotel,0,2016-12-16,2016-12-17,2016-12-19,1,2,Friday,1
178.74,21286,9395,4.0,Hotel,1,2016-12-16,2016-12-31,2017-01-01,15,1,Friday,1
74.02,782884,9395,3.0,Hotel,0,2016-12-16,2016-12-22,2016-12-23,6,1,Friday,1
203.59,21294,9395,4.0,Hotel,0,2016-12-16,2016-12-28,2016-12-30,12,2,Friday,1
42.46,481226,9395,3.0,Serviced Apartment,1,2016-12-16,2016-12-20,2016-12-21,4,1,Friday,1
51.46,526414,9395,2.5,Hotel,1,2016-12-16,2016-12-17,2016-12-20,1,3,Friday,1
189.0,21286,9395,4.0,Hotel,1,2016-12-16,2016-12-18,2016-12-20,2,2,Friday,1
131.64,1861318,9395,5.0,Hotel,1,2016-12-16,2016-12-19,2016-12-22,3,3,Friday,1
85.26,152820,9395,4.0,Hotel,1,2016-12-16,2016-12-22,2016-12-24,6,2,Friday,1
96.52,824942,9395,3.5,Serviced Apartment,1,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
82.88,782884,9395,3.0,Hotel,0,2016-12-16,2016-12-19,2016-12-21,3,2,Friday,1
134.0,180166,9395,4.0,Hotel,0,2016-12-16,2016-12-17,2016-12-20,1,3,Friday,1
125.94,21360,9395,4.5,Hotel,0,2016-12-16,2016-12-22,2016-12-23,6,1,Friday,1
235.04,21360,9395,4.5,Hotel,0,2016-12-16,2016-12-31,2017-01-02,15,2,Friday,1
58.82,924698,9395,3.0,Hotel,1,2016-12-16,2016-12-18,2016-12-19,2,1,Friday,1
236.74,525626,9395,5.0,Hotel,0,2016-12-16,2016-12-21,2016-12-23,5,2,Friday,1
119.82,782884,9395,3.0,Hotel,0,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
72.4,21378,9395,4.0,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
152.72,21272,9395,4.0,Hotel,1,2016-12-16,2016-12-31,2017-01-01,15,1,Friday,1
41.6,197996,9395,3.5,Hotel,1,2016-12-16,2016-12-17,2016-12-18,1,1,Friday,1
71.6,461084,9395,3.0,Hotel,1,2016-12-16,2016-12-26,2016-12-27,10,1,Friday,1
131.9,1249476,9395,3.5,Hotel,1,2016-12-16,2016-12-18,2016-12-20,2,2,Friday,1
159.92,257678,9395,4.0,Hotel,1,2016-12-16,2016-12-26,2016-12-28,10,2,Friday,1
48.88,152820,9395,4.0,Hotel,1,2016-12-16,2016-12-19,2016-12-20,3,1,Friday,1
43.82,475894,9395,3.0,Serviced Apartment,1,2016-12-16,2016-12-16,2016-12-17,0,1,Friday,1
